事業所番号,事業所名,ふりがな,法人名,法人番号,都道府県,市区町村,住所,緯度,経度,電話番号,FAX,URL,提供サービス,定員_就労移行支援,定員_就労継続支援Ａ型,定員_就労継続支援Ｂ型,定員_就労定着支援,定員_就労選択支援,生産活動,平均工賃月額,工賃の年度,工賃のサービス種別,工賃の突合方法,工賃の出典,掲載状況,初出スナップショット,最終確認スナップショット,指定機関,データ基準,基本情報の出典,内部ID
1310200355,コンフィデンス日本橋,こんふぃでんすにほんばし,一般社団法人障害者就労支援協会,,東京都,中央区,東京都中央区日本橋本石町３丁目２−６ストークビルヂング本石 10階,35.68763123,139.77067984,03-6225-2505,03-6225-2506,https://nihonbashi.confidence-s.com/,就労移行支援,20,,,,,,,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,9639cc807bb04290
1310200694,コンフィデンス日本橋,こんふぃでんすにほんばし,一般社団法人障害者就労支援協会,,東京都,中央区,東京都中央区日本橋本石町３丁目２−６ストークビルヂング本石 10階,35.68763123,139.77067984,03-6225-2505,03-6225-2506,https://nihonbashi.confidence-s.com/,就労定着支援,,,,,,,,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,d29e3acccd9a42b0
1310200496,ナチュラルプランツ・サポート,なちゅらるぷらんつさぽーと,株式会社ナチュラルプランツ・サポート,7010001156107,東京都,中央区,東京都中央区日本橋大伝馬町１７−１　城野ビルⅡ３階,35.6905569,139.7822821,03-6825-3131,03-6825-3132,https://support.n-plants.co.jp/,就労継続支援Ａ型,,11,,,,"その他サービス,封入・梱包,小物雑貨・生活用品,清掃・施設管理",,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,fb92271b8c7e12b0
1310200223,リバーサイドつつじ,りばーさいどつつじ,特定非営利活動法人つつじ,1330200450,東京都,中央区,東京都中央区佃２−１７−８　佃区民館２階,35.664835,139.784916,03-6673-8081,,https://npotutuji.com/,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,2b16e6dc6bb43e52
1310201098,リベ大スキルアップ工房　日本橋人形町,りべだいすきるあっぷこうぼうにほんばしにんぎょうちょう,一般社団法人リベ大就労支援,4120005024581,東京都,中央区,東京都中央区日本橋人形町３−１２−１１TASUKI PRIME日本橋人形町ビル６階,35.68718999,139.78259071,03-4500-8356,,https://libe-skillupkobo.com/,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202603,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,5cac7722d01dd6f5
1310201015,リヴェール月島セイル,りう゛ぇーるつきしませいる,社会福祉法人山鳥の会,1010005009530,東京都,中央区,東京都中央区月島３−２４−１１,35.66294524,139.77845209,03-3532-0036,03-3532-0037,,就労継続支援Ｂ型,,,,,,,,,,,,最新データに掲載あり,202503,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,3ae3c7e74e710255
1310201007,中央区立明石町作業室,ちゅうおうくりつあかしちょうさぎょうしつ,中央区,8000020131024,東京都,中央区,東京都中央区明石町１４番１号,35.66587268,139.77807423,03-6260-6233,03-6260-6232,,就労継続支援Ｂ型,,,30,,,,,,,,,最新データに掲載あり,202503,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,2879038b65ae2996
1310200017,中央区立知的障害者生活支援施設レインボーハウス明石,ちゅうおうくりつちてきしょうがいしゃせいかつしえんしせつれいんぼーはうすあかし,中央区,8000020131024,東京都,中央区,東京都中央区明石町１−６,35.66929171,139.77671587,03-6226-1099,03-3546-9082,http://www.ikuseikai-tky.or.jp/~iku-r.b.h/,就労継続支援Ａ型 / 就労継続支援Ｂ型 / 就労移行支援,6,10,10,,,,,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,6e784b2ee5b123cf
1310200173,中央区立福祉センター作業室,ちゅうおうくりつふくしせんたーさぎょうしつ,中央区,8000020131024,東京都,中央区,東京都中央区明石町１２−１,35.6665067,139.7770362,03-3545-9311,03-3544-0888,,,,,,,,,,,,,,最新データに掲載なし,202111,202409,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,dd7c6de376744620
1310201031,双極はたらくチャレンジ東京,そうきょくはたらくちゃれんじとうきょう,株式会社リヴァ,5013301031633,東京都,中央区,東京都中央区日本橋浜町３丁目１９番３号ムゲン日本橋ビル２階,35.68427667,139.78967989,03-6810-9583,03-6810-9584,https://bipolar-work.com/hatachalle,就労移行支援,20,,,,,,,,,,,最新データに掲載あり,202503,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,28a982d668d8bb33
1311401184,あとりえふぁんとむ,あとりえふぁんとむ,特定非営利活動法人リトルポケット,3011205001481,東京都,中野区,東京都中野区東中野４−２−２　篠木ビル２階・３階,35.7065211,139.6855739,03-3360-3517,03-3360-3587,,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,43c1fea80f0a9946
1311401093,すばるカンパニー,すばるかんぱにー,特定非営利活動法人すばる会,9011205001393,東京都,中野区,東京都中野区野方５−３３−６,35.71990495,139.65084974,03-3339-6541,03-3339-6541,,就労継続支援Ｂ型,,,32,,,,,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,f449c714c13337cd
1311401457,にじ中野坂上,にじなかのさかうえ,株式会社にじ,3011801029653,東京都,中野区,東京都中野区本町２−４５−１３　山手ビル６階,35.69586138,139.68239247,03-6276-8663,03-6276-8664,http://ni-ji.net/,就労移行支援,20,,,,,,,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,b9192f77695be6d2
1311401887,にじ中野坂上,にじなかのさかうえ,株式会社にじ,3011801029653,東京都,中野区,東京都中野区本町2-45-13山手ビル6階,35.69586138,139.68239247,03-6276-8663,03-6276-8664,,就労定着支援,,,,,,,,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,7dffbce26d73fc99
1311400947,ふらっとなかの,ふらっとなかの,社会福祉法人愛成会,7011205000224,東京都,中野区,東京都中野区本町５−４０−１４,35.6917088,139.6682692,03-6805-6580,03-6805-6581,http://www.aisei.or.jp/,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,f8b8475091b19080
1311400939,カサ　デ　オリーバ,かさでおりーば,特定非営利活動法人カサ　デ　オリーバ,8011205000413,東京都,中野区,東京都中野区本町５−３５−９本町5丁目ビル,35.69364736,139.66836046,03-5340-8898,03-5340-8898,http://www.c-oliva.com/,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,722805a86c3e158e
1311401820,コロニーもみじやま支援センター,ころにーもみじやましえんせんたー,社会福祉法人東京コロニー,6011205000217,東京都,中野区,東京都中野区中野5-3-32,35.70805411,139.67230396,03-5318-9952,03-5318-9953,,就労継続支援Ｂ型 / 就労移行支援,6,,64,,,,,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,faa9bdcec261a3e1
1311400715,コロニー中野,ころにーなかの,社会福祉法人東京コロニー,6011205000217,東京都,中野区,東京都中野区江原町2-6-7,35.72910996,139.66834785,03-3953-3541,03-3565-0471,http://www.tocolo.or.jp/,就労継続支援Ａ型 / 就労継続支援Ｂ型,,10,56,,,,,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,2707d12212304851
1311401911,ディーキャリアＩＴエキスパート　中野オフィス,でぃーきゃりああいてぃえきすぱーとなかのおふぃす,デコボコベース株式会社,,東京都,中野区,東京都中野区中野４−７−２　ＳＨビル3階,35.70955923,139.66349911,03-6454-0427,03-6454-0428,https://dd-career.com/office/it_nakano/,就労移行支援,20,,,,,,,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,d7cfa08f24747f7b
1311400038,メイプルガーデン,めいぷるがーでん,社会福祉法人愛成会,7011205000224,東京都,中野区,東京都中野区中野５−２６−１８,35.70864283,139.66869592,03-3387-0082,03-3387-0820,http://www.aisei.or.jp/,就労移行支援,6,,,,,,,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,66f06b80f1f1f13e
1311402133,ユースタイルワークス 中野坂上,ゆーすたいるわーくすなかのさかうえ,ユースタイルラボラトリー株式会社,9011201015678,東京都,中野区,東京都中野区中央１−３５−６レッチフィールド中野坂上ビル９F,35.69685299,139.68477833,03-4500-5010,050-6865-6210,https://works.eustylelab.co.jp/,就労移行支援,20,,,,,,,,,,,最新データに掲載あり,202503,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,c67860223a4d2f70
1311401671,リニエワークステーション中野,りにえわーくすてーしょんなかの,株式会社リニエＲ,6012401020792,東京都,中野区,東京都中野区野方4-19-1グランデ634　2階,35.71956619,139.65401616,03-5937-0483,03-5937-0484,https://linie-group.jp/office/work-station-nakano/,就労移行支援,14,,,,,,,,,,,最新データに掲載あり,202309,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,ebaf59af9e45b641
1311402026,リニエワークステーション中野,りにえわーくすてーしょんなかの,株式会社リニエＲ,6012401020792,東京都,中野区,東京都中野区野方４−１９−１グランデ634　2.3F,35.7195773,139.65404671,03-5937-0483,03-5937-0484,https://linie-group.jp/office/work-station-nakano/,就労定着支援,,,,,,,,,,,,最新データに掲載あり,202309,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,11d0749210113ed3
1311401663,ワクわーく,わくわーく,一般社団法人　明生会,9011305002317,東京都,中野区,東京都中野区白鷺一丁目３０番６号　深澤ビル４階,35.7214961,139.63737024,03-5356-7371,03-5356-7372,http://www.meiseikai-wel.com/,就労継続支援Ａ型,,19,,,,"封入・梱包,情報処理・データ入力",,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,0c5a052c40c21f9a
1311401721,ワーカライズ　ニコ,わーからいずにこ,一般財団法人　中野区障害者福祉事業団,8011205002104,東京都,中野区,東京都中野区新井２−８−１３,35.71223397,139.66483221,03-3388-2941,03-3388-2942,https://www.sfj-city-nakano.or.jp/,就労移行支援,8,,,,,,,,,,,最新データに掲載あり,202111,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,8fae18727d7ac7eb
1311401671,ワークステーションJade中野,わーくすてーしょんじぇいどなかの,株式会社東京リハビリテーションサービス,,東京都,中野区,東京都中野区野方4-19-1グランデ634　2F,35.7195773,139.65404671,03-5937-0483,03-5937-0484,https://workstation-jade.com/,,,,,,,,,,,,,最新データに掲載なし,202111,202303,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,6eb0cc6b6834dd83
1311402026,ワークステーションJade中野,わーくすてーしょんじぇいどなかの,株式会社東京リハビリテーションサービス,,東京都,中野区,東京都中野区野方４−１９−１グランデ634　2.3F,35.7195773,139.65404671,03-5937-0483,03-5937-0484,,,,,,,,,,,,,,最新データに掲載なし,202111,202303,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,fb644fa68a8c03de
1311401101,ワークセンター翔和,わーくせんたーしょうわ,特定非営利活動法人翔和学園,3011205001498,東京都,中野区,東京都中野区中央１−３８−１アクロスシティ中野坂上ビル,35.69760844,139.68369784,03-5338-0338,03-3365-5401,,就労継続支援Ｂ型 / 就労移行支援,15,,25,,,,,,,,,最新データに掲載あり,202309,202603,東京都,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,b615e48ec2580c5e
